Timestamps,Region_1,Region_2,Region_3,Region_4
22.8,0.0007203179138842532,0.00011172235287842967,-0.00048275258907536886,-2.8006461926833334e-05
22.900000000000002,0.0007061422001756783,0.00010627097687378402,-0.000473040260636362,-2.4185068828039208e-05
23.0,0.0006920346949237532,0.00010099372799951726,-0.0004638282114966141,-2.0695278583967297e-05
23.1,0.0006780190753774484,9.58949233386402e-05,-0.000455091539767061,-1.7517324814861868e-05
23.200000000000003,0.0006641174881288472,9.097806026336142e-05,-0.00044680595672843675,-1.4632136017467702e-05
23.3,0.0006503505692094597,8.624585555678041e-05,-0.0004389478090396493,-1.2021335416773118e-05
23.400000000000002,0.0006367374677966514,8.170028460060676e-05,-0.00043149409779906386,-9.667239088269152e-06
23.5,0.0006232958732342882,7.734262050248626e-05,-0.00042442249460879054,-7.55285246339598e-06
23.6,0.0006100420450768746,7.317347304254911e-05,-0.00041771135479075534,-5.661865328309448e-06
23.700000000000003,0.0005969908458761222,6.919282732785665e-05,-0.00041133972790138526,-3.978645423344404e-06
23.8,0.0005841557764463784,6.540008205599208e-05,-0.00040528736569549526,-2.488230750381067e-06
23.900000000000002,0.0005715490133809586,6.1794087311937e-05,-0.0003995347277023747,-1.1763207013630973e-06
24.0,0.0005591814485307062,5.8373181789026545e-05,-0.0003940629845353847,-2.9266094715856997e-08
24.1,0.0005470627301938563,5.513522934887625e-05,-0.00038885401906972513,9.659417871441017e-07
24.200000000000003,0.0005352013057807112,5.207765484530435e-05,-0.00038389042562297633,1.821683067684855e-06
24.3,0.0005236044657267938,4.919747914422518e-05,-0.00037915550726879484,2.5497219657164424e-06
24.400000000000002,0.0005122783884376966,4.649135327787921e-05,-0.00037463327141271536,3.1612202190578706e-06
24.5,0.0005012281860630771,4.395559168096367e-05,-0.00037030842375136334,3.6667511629611082e-06
24.6,0.0004904579510466871,4.1586204541441243e-05,-0.00036616636064861196,4.076314436092765e-06
24.700000000000003,0.0004799708032746991,3.937892922566589e-05,-0.0003621931600442426,4.399351239600766e-06
24.8,0.0004697689373153862,3.732926054911825e-05,-0.00035837557125223684,4.644759935067745e-06
24.900000000000002,0.0004598536696063677,3.543247987853027e-05,-0.00035470100374097754,4.8209119246780324e-06
25.0,0.0004502254855922632,3.368368313333593e-05,-0.0003511575148756711,4.935667823418799e-06
25.1,0.00044088408664705433,3.207780765454499e-05,-0.0003477337966920339,4.996393881462486e-06
25.200000000000003,0.00043182843678022417,3.060965800283382e-05,-0.00034441916187872066,5.009978551521054e-06
25.3,0.00042305680879889846,2.9273930557713184e-05,-0.000341203528877562,4.982849255047393e-06
25.400000000000002,0.00041456682991041605,2.806523697055811e-05,-0.00033807740637528623,4.920989186877677e-06
25.5,0.0004063555267009629,2.6978126493780106e-05,-0.000335031877282447,4.829954104529633e-06
25.6,0.0003984193692378602,2.600710709839813e-05,-0.0003320585821650945,4.714889125071682e-06
25.700000000000003,0.0003907543144922,2.514666555095941e-05,-0.0003291497024356316,4.580545352972532e-06
25.8,0.0003833558483412749,2.4391286078158454e-05,-0.00032629794282294143,4.431296624510457e-06
25.900000000000002,0.0003762190269477898,2.3735468136996536e-05,-0.00032349651392537946,4.271155899917959e-06
26.0,0.0003693385169831646,2.3173743029957278e-05,-0.00032073911452459674,4.103791499311284e-06
26.1,0.0003627086346318451,2.270068938080239e-05,-0.00031801991372095253,3.932543151597842e-06
26.200000000000003,0.0003563233833484789,2.2310947504776825e-05,-0.0003153335329688446,3.760437815876684e-06
26.3,0.00035017649032333207,2.1999232695445873e-05,-0.0003126750280684465,3.5902052481419275e-06
26.400000000000002,0.0003442614416185763,2.1760347452625643e-05,-0.0003100398711664583,3.424293288600998e-06
26.5,0.00033857151594354946,2.1589192677027768e-05,-0.0003074239328154042,3.2648828472109006e-06
26.6,0.00033309981704406305,2.1480777859431578e-05,-0.00030482346413684665,3.1139025676005117e-06
26.700000000000003,0.0003278393046895984,2.143023029534674e-05,-0.0003022350791340983,2.9730431498220322e-06
26.8,0.0003227828243087583,2.1432803391889125e-05,-0.0002996557372493277,2.843771283680558e-06
26.900000000000002,0.00031792313523473315,2.1483884080198674e-05,-0.00029708272617536555,2.7273431944165483e-06
27.0,0.0003132529375273725,2.1578999347683354e-05,-0.0002945136449305078,2.624817803704242e-06
27.1,0.00030876489737336057,2.171382192387411e-05,-0.00029194638722560587,2.5370694967352912e-06
27.200000000000003,0.000304451671066836,2.1884175151236904e-05,-0.0002893791251490694,2.4648004878380945e-06
27.3,0.00030030592758067986,2.2086037076029233e-05,-0.0002868102931937877,2.4085527786092082e-06
27.400000000000002,0.00029632036973957287,2.2315543792108686e-05,-0.00028423857264682153,2.368719704192631e-06
27.5,0.00029248775401553514,2.256899207483416e-05,-0.0002816628763639806,2.3455570626334815e-06
27.6,0.0002888009089834175,2.2842841349596243e-05,-0.0002790823339683134,2.339193812143934e-06
27.700000000000003,0.00028525275244517225,2.3133715021398637e-05,-0.0002764962774685989,2.349642346827715e-06
27.8,0.0002818363072431019,2.343840119660922e-05,-0.0002739042273053997,2.376808354035926e-06
27.900000000000002,0.0002785447157910147,2.3753852831906035e-05,-0.0002713058788340429,2.420500255690159e-06
28.0,0.0002753712533534533,2.407718734406264e-05,-0.0002687010892524795,2.4804382362849137e-06
28.1,0.00027230934010550033,2.4405685714377692e-05,-0.00026608986498036517,2.5562628615026783e-06
28.200000000000003,0.0002693525520083154,2.4736791121351035e-05,-0.0002634723494938285,2.647543292053706e-06
28.3,0.0002664946260250063,2.506810456122318e-05,-0.0002608488081123738,2.753787146990519e-06
28.400000000000002,0.00026372947554647837,2.5397386609064093e-05,-0.0002582196220298056,2.8744448115503363e-06
28.5,0.00026105119722884555,2.57225543747738e-05,-0.00025558527700488747,3.0089167941350457e-06
28.6,0.00025845407696119797,2.6041678224060647e-05,-0.0002529463526322289,3.156560628939276e-06
28.700000000000003,0.0002559325949881271,2.6352978280927337e-05,-0.000250303512178722,3.3166973402999933e-06
28.8,0.00025348143021417153,2.66548207290558e-05,-0.00024765749297156594,3.488617484436503e-06
28.900000000000002,0.00025109546371645055,2.6945713928170312e-05,-0.0002450090973223161,3.6715867850202597e-06
29.0,0.00024876978149584674,2.722430436333635e-05,-0.00024235918397271365,3.864851377313157e-06
29.1,0.00024649967643907355,2.748937241153818e-05,-0.00023970866001957447,4.067642692923483e-06
29.200000000000003,0.00024428064951201447,2.773982793740878e-05,-0.00023705847329898893,4.279182002175955e-06
29.3,0.00024210841030366753,2.7974705786718068e-05,-0.00023440960525273276,4.498684606987791e-06
29.400000000000002,0.00023997887694493923,2.8193161188643392e-05,-0.00023176306425324282,4.7253637033889404e-06
29.5,0.00023788817531989292,2.8394465017574495e-05,-0.00022911987920994534,4.958434022888316e-06
29.6,0.0002358326376885246,2.857799898134766e-05,-0.00022648109356140355,5.197115195524986e-06
29.700000000000003,0.00023380880081083386,2.874325078386312e-05,-0.00022384775971444419,5.440634803198851e-06
29.8,0.0002318134035712629,2.8889809256940838e-05,-0.00022122093387807215,5.688231158935847e-06
29.900000000000002,0.0002298433840212913,2.901735940982242e-05,-0.00021860167115362943,5.9391558975449965e-06
