Timestamps,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6
75.8,0.002030456099319306,0.0001838848371001928,-0.004589309018418985,-0.001852611368321614,-0.0018286335064471887,-0.0025534650324614333
75.9,0.002048528804983076,0.00020918611395705266,-0.004500690722884674,-0.001780660221616942,-0.0018413913747446263,-0.0025112022605422
76.0,0.002066997937363466,0.0002334944185697484,-0.004411320680022286,-0.001709508274036372,-0.0018507437155067992,-0.0024679754615981146
76.10000000000001,0.0020857036126218885,0.0002567806899078941,-0.004321379949469882,-0.0016392394561681848,-0.00185689055076661,-0.0024239073685624842
76.2,0.0021044951035695497,0.00027902070005636747,-0.004231041347736065,-0.0015699317718901064,-0.0018600267579058113,-0.0023791158785495376
76.3,0.002123230780034605,0.0003001948623492347,-0.00414046948238362,-0.0015016574174538386,-0.0018603419048418145,-0.0023337140391136574
76.4,0.002141778023540665,0.0003202880347908185,-0.004049820806090762,-0.0014344829096889138,-0.0018580201088053325,-0.002287810048108594
76.5,0.0021600131180407977,0.00033928931972239656,-0.003959243689256482,-0.0013684692224105062,-0.0018532399176781778,-0.0022415072663330834
76.60000000000001,0.0021778211185687433,0.0003571918607274415,-0.0038688785098274247,-0.0013036719301387368,-0.0018461742129978623,-0.002194904242243689
76.7,0.0021950956994178264,0.00037399263759191917,-0.0037788577590793324,-0.001240141358285268,-0.0018369901334966523,-0.0021480947478866694
76.80000000000001,0.002211738983491973,0.00038969226012860656,-0.0036893061621104104,-0.001177922738992401,-0.0018258490181092067,-0.0021011678252540497
76.9,0.0022276613544727902,0.00040429476164870854,-0.0036003408118333922,-0.0011170563718414614,-0.001812906367419219,-0.002054207842303172
77.0,0.002242781253412742,0.0004178073928199817,-0.0035120713152871946,-0.0010575777886806543,-0.001798311822525532,-0.002007294557897555
77.10000000000001,0.0022570249613260303,0.0004302404166062105,-0.003424599951125591,-0.0009995179218574264,-0.001782209160322562,-0.001960503194947578
